SSL_SCORE,PREDICTOR_RAT_AGE_AT_LATEST_ARREST,PREDICTOR_RAT_VICTIM_SHOOTING_INCIDENTS,SEX_CODE_CD,PREDICTOR_RAT_VICTIM_BATTERY_OR_ASSAULT,PREDICTOR_RAT_ARRESTS_VIOLENT_OFFENSES,PREDICTOR_RAT_GANG_AFFILIATION,PREDICTOR_RAT_NARCOTIC_ARRESTS,PREDICTOR_RAT_TREND_IN_CRIMINAL_ACTIVITY,PREDICTOR_RAT_UUW_ARRESTS,RACE_CODE_CD,SSL_SCORE_RANK
386,30-40,0,M,1,2,1,2,0.6,1,0,5737
384,30-40,0,M,0,0,0,1,0.1,0,0,6146
383,30-40,0,F,3,0,0,1,0.0,0,0,6380
383,30-40,0,M,2,2,1,1,0.2,0,0,6380
382,30-40,2,M,2,1,1,5,-0.5,1,0,6606
381,30-40,0,M,0,0,1,22,0.2,0,0,6857
380,30-40,2,M,2,0,1,0,0.2,0,0,7133
379,30-40,0,M,0,0,1,3,1.3,0,0,7415
378,30-40,0,M,0,0,0,0,0.6,0,0,7693
376,30-40,2,M,2,0,0,0,-0.1,0,0,8356
374,30-40,1,M,1,0,0,0,-0.1,0,0,8965
374,30-40,1,M,1,1,1,1,0.4,1,0,8965
374,30-40,0,F,2,0,0,1,0.0,0,0,8965
374,30-40,1,M,1,0,1,1,0.3,0,0,8965
372,30-40,0,F,3,1,0,0,-0.2,0,0,9727
372,30-40,1,M,1,2,1,0,0.2,1,0,9727
371,30-40,0,F,2,0,0,0,0.6,0,0,10087
371,30-40,0,M,0,0,0,0,-0.1,0,0,10087
371,30-40,0,M,0,0,0,2,-0.6,0,1,10087
370,30-40,0,M,0,0,1,15,-3.1,0,0,10472
369,30-40,0,M,0,0,0,1,-0.3,0,1,10962
368,30-40,1,M,1,1,1,1,0.4,0,0,11446
368,30-40,0,M,0,1,1,5,-1.1,1,0,11446
367,30-40,2,M,0,1,1,2,-0.1,1,0,11856
366,30-40,1,M,1,2,0,0,0.0,1,0,12351
366,30-40,0,M,0,0,0,3,0.6,0,0,12351
366,30-40,1,M,1,1,1,2,0.2,1,0,12351
366,30-40,0,M,0,2,1,9,-1.9,2,0,12351
365,30-40,0,M,2,1,1,0,0.0,1,0,13017
365,30-40,1,M,1,1,1,1,0.0,1,0,13017
365,30-40,0,M,0,1,1,3,0.6,1,0,13017
365,30-40,0,M,0,2,1,1,0.7,2,1,13017
365,30-40,1,M,1,1,1,1,0.3,1,0,13017
364,30-40,1,M,1,1,1,1,0.2,1,0,13670
364,30-40,1,M,1,1,1,2,0.3,0,0,13670
363,30-40,1,M,0,1,1,0,0.3,0,0,14179
363,30-40,1,M,1,0,1,2,1.5,0,0,14179
363,30-40,0,M,1,1,1,3,0.7,0,0,14179
362,30-40,0,M,1,1,1,6,0.0,0,0,14742
362,30-40,0,F,2,0,0,1,-0.3,0,0,14742
362,30-40,1,F,2,0,1,0,-0.4,0,0,14742
362,30-40,0,M,0,0,0,0,0.0,0,0,14742
362,30-40,0,M,0,2,0,0,0.6,2,0,14742
361,30-40,0,M,2,0,1,1,0.7,0,0,15599
361,30-40,0,M,0,1,1,6,0.8,0,0,15599
361,30-40,0,F,3,0,0,0,-0.1,0,0,15599
361,30-40,1,M,1,1,1,1,0.5,0,0,15599
361,30-40,1,M,1,0,1,9,0.3,0,0,15599
361,30-40,0,M,0,3,1,4,2.0,0,1,15599
360,30-40,0,M,0,1,1,10,0.8,1,0,16423
360,30-40,0,M,3,0,0,0,-0.2,0,1,16423
360,30-40,2,M,2,0,1,0,0.4,0,0,16423
359,30-40,0,F,2,0,0,0,0.4,0,0,17008
359,30-40,0,M,2,0,0,0,-0.3,0,0,17008
359,30-40,1,M,1,0,1,5,1.8,0,0,17008
359,30-40,0,M,0,1,1,3,0.4,1,0,17008
359,30-40,1,M,1,3,1,0,-1.3,1,0,17008
359,30-40,0,M,1,1,1,0,0.4,1,0,17008
359,30-40,1,M,1,0,1,4,1.0,0,0,17008
359,30-40,0,M,2,1,1,1,-1.6,1,0,17008
358,30-40,1,M,2,0,1,0,0.1,0,0,17742
358,30-40,0,M,1,2,1,0,1.2,0,1,17742
358,30-40,2,M,1,0,1,1,0.4,0,0,17742
358,30-40,0,M,2,0,0,0,0.3,0,0,17742
358,30-40,0,M,0,3,1,4,1.4,0,0,17742
358,30-40,1,M,0,1,1,3,-0.1,0,0,17742
357,30-40,0,M,0,0,1,1,-0.3,0,0,18932
357,30-40,2,M,1,0,1,0,1.4,0,0,18932
357,30-40,0,F,2,0,1,2,0.4,0,1,18932
357,30-40,0,M,1,1,0,0,0.0,1,0,18932
356,30-40,0,M,2,0,0,0,0.5,0,0,20051
356,30-40,0,M,0,3,1,1,0.2,3,0,20051
356,30-40,0,M,0,0,0,2,-0.2,0,0,20051
356,30-40,0,M,0,0,1,10,0.9,0,0,20051
355,30-40,1,M,1,1,1,3,-1.1,1,0,20837
355,30-40,0,M,1,1,1,4,0.4,0,0,20837
355,30-40,1,M,1,0,1,6,-1.0,0,0,20837
355,30-40,0,M,1,1,1,0,0.2,0,0,20837
355,30-40,3,M,0,2,1,1,0.1,1,0,20837
355,30-40,0,M,0,2,1,2,3.8,2,0,20837
354,30-40,1,M,0,1,1,4,1.1,1,0,21868
354,30-40,0,M,1,2,1,0,0.0,1,0,21868
354,30-40,2,M,1,0,1,0,0.2,0,0,21868
354,30-40,1,M,2,0,0,0,0.0,0,0,21868
354,30-40,1,M,1,1,1,0,-0.1,1,0,21868
353,30-40,1,M,1,2,0,0,0.1,0,0,23431
353,30-40,1,M,1,2,1,1,-0.3,0,0,23431
353,30-40,0,F,2,0,0,0,0.3,0,0,23431
353,30-40,0,M,0,1,1,9,0.8,1,0,23431
353,30-40,1,M,1,0,1,1,0.9,0,1,23431
351,30-40,1,M,1,1,0,0,-0.1,1,0,25858
351,30-40,1,M,1,0,1,1,1.1,0,0,25858
351,30-40,1,F,1,2,0,1,0.4,0,0,25858
351,30-40,1,M,1,1,1,2,-0.9,1,0,25858
351,30-40,2,M,1,0,1,3,-0.5,0,0,25858
351,30-40,0,M,1,1,0,1,0.4,0,0,25858
351,30-40,0,M,0,1,1,9,0.1,0,0,25858
350,30-40,0,M,0,2,1,5,-0.3,1,0,27089
350,30-40,0,M,1,1,0,0,-0.2,0,0,27089
350,30-40,0,M,1,1,1,2,0.6,0,0,27089
350,30-40,0,M,0,3,1,0,1.2,2,0,27089
350,30-40,0,F,2,0,0,1,-0.1,0,0,27089
350,30-40,0,F,2,1,0,0,-0.1,0,0,27089
349,30-40,1,M,1,1,1,0,-0.2,0,0,29213
349,30-40,0,M,1,0,1,10,-0.9,0,0,29213
349,30-40,0,M,0,1,1,4,-1.9,0,0,29213
349,30-40,1,M,2,0,1,0,0.3,0,0,29213
349,30-40,1,M,1,0,0,0,0.1,0,0,29213
348,30-40,1,M,0,1,1,1,0.0,1,0,30850
348,30-40,0,M,2,0,1,0,0.1,0,0,30850
348,30-40,0,M,1,0,1,2,0.0,0,0,30850
348,30-40,1,M,1,0,1,1,-0.6,0,0,30850
348,30-40,0,M,1,1,1,0,0.4,1,0,30850
347,30-40,0,M,1,1,0,0,0.5,1,0,31855
347,30-40,0,M,1,0,1,0,0.3,0,0,31855
347,30-40,0,M,2,0,0,0,0.0,0,1,31855
347,30-40,1,M,1,0,1,4,-0.5,0,0,31855
347,30-40,0,M,0,1,1,3,-1.6,1,0,31855
347,30-40,1,M,1,0,1,4,0.3,0,0,31855
347,30-40,0,M,0,0,0,10,2.7,0,0,31855
347,30-40,0,M,1,0,1,8,-1.7,0,0,31855
347,30-40,2,M,0,1,1,2,0.8,1,0,31855
347,30-40,0,F,2,0,0,0,-0.3,0,0,31855
347,30-40,1,M,1,1,1,2,0.1,0,0,31855
347,30-40,0,F,1,1,0,3,0.2,0,0,31855
347,30-40,1,M,2,0,0,0,0.1,0,0,31855
346,30-40,0,M,1,1,1,0,0.8,1,0,33486
346,30-40,0,M,2,1,0,0,-0.1,0,1,33486
346,30-40,0,M,0,2,0,0,0.6,2,0,33486
346,30-40,0,F,1,0,0,0,0.3,0,0,33486
346,30-40,2,M,1,0,1,3,-0.5,0,0,33486
346,30-40,0,M,1,0,1,0,0.8,0,0,33486
346,30-40,0,M,0,0,0,4,0.9,0,0,33486
346,30-40,0,M,0,1,1,2,0.1,1,0,33486
346,30-40,0,M,0,0,1,6,0.3,0,0,33486
346,30-40,1,M,1,0,1,6,-0.8,0,0,33486
346,30-40,0,F,2,0,0,0,-0.1,0,0,33486
345,30-40,1,M,0,1,1,3,0.0,1,0,36128
345,30-40,0,M,1,0,0,0,0.2,0,0,36128
345,30-40,1,M,1,2,1,2,0.0,1,0,36128
345,30-40,0,M,2,1,1,0,-0.8,1,0,36128
345,30-40,1,M,1,1,1,1,0.2,1,0,36128
345,30-40,0,M,0,0,0,1,0.3,0,0,36128
345,30-40,0,M,0,0,1,2,0.5,0,0,36128
345,30-40,0,M,1,1,1,2,0.6,0,0,36128
345,30-40,0,M,1,1,0,0,1.5,1,0,36128
345,30-40,0,M,0,0,1,6,0.4,0,0,36128
345,30-40,1,M,1,0,1,1,0.5,0,0,36128
345,30-40,2,M,1,0,1,1,-0.1,0,0,36128
344,30-40,1,M,1,2,1,1,0.7,0,0,38107
344,30-40,1,M,1,2,1,0,-0.3,0,1,38107
344,30-40,1,M,0,3,1,0,-0.2,1,0,38107
344,30-40,0,M,2,0,0,1,0.4,0,0,38107
344,30-40,0,M,0,2,1,0,0.4,2,0,38107
343,30-40,1,M,1,1,1,0,-0.1,0,0,39245
343,30-40,0,M,1,1,1,3,1.1,0,0,39245
343,30-40,1,M,2,0,1,2,-0.5,0,0,39245
343,30-40,0,M,2,0,0,1,-0.1,0,0,39245
343,30-40,0,M,0,1,1,1,0.4,1,1,39245
343,30-40,0,M,1,1,1,0,0.3,1,0,39245
343,30-40,1,M,1,0,1,1,0.0,0,0,39245
342,30-40,0,M,0,2,0,0,0.6,2,0,41218
342,30-40,0,M,0,1,1,7,-3.2,1,0,41218
342,30-40,1,M,1,1,1,0,0.3,0,0,41218
342,30-40,0,M,1,0,1,4,0.1,0,0,41218
342,30-40,1,M,2,0,1,0,0.1,0,0,41218
342,30-40,0,M,0,1,1,4,0.8,1,0,41218
342,30-40,0,F,1,0,0,1,1.2,0,0,41218
342,30-40,0,M,0,4,0,0,0.5,0,0,41218
342,30-40,1,M,1,1,1,0,-0.2,0,0,41218
342,30-40,0,M,0,2,1,2,2.1,0,0,41218
342,30-40,0,M,1,1,0,0,1.1,1,0,41218
342,30-40,3,M,0,1,1,2,-1.5,0,0,41218
342,30-40,0,M,1,1,1,1,0.6,0,0,41218
341,30-40,0,F,2,0,0,0,-0.4,0,0,44260
341,30-40,0,M,0,1,1,1,0.3,1,0,44260
341,30-40,0,M,1,0,0,0,-0.1,0,0,44260
341,30-40,0,M,0,0,1,2,-0.1,0,0,44260
341,30-40,0,F,1,1,0,0,0.1,1,0,44260
341,30-40,0,F,0,1,1,6,1.6,0,0,44260
341,30-40,0,M,1,2,0,0,0.0,0,0,44260
341,30-40,2,M,0,1,1,0,0.3,1,0,44260
341,30-40,0,M,0,1,1,6,2.6,0,0,44260
341,30-40,0,M,1,0,1,5,-1.5,0,0,44260
341,30-40,1,M,1,1,1,0,-0.7,1,0,44260
341,30-40,1,M,1,1,1,0,-0.2,1,0,44260
340,30-40,0,M,0,0,1,0,-0.4,0,0,46613
340,30-40,0,M,0,1,1,0,0.4,1,0,46613
340,30-40,0,M,0,2,0,0,1.1,1,0,46613
340,30-40,0,M,0,1,1,3,0.5,1,0,46613
340,30-40,0,M,0,1,1,1,-0.6,1,0,46613
340,30-40,1,M,1,0,1,3,-0.3,0,0,46613
340,30-40,0,M,1,1,0,0,0.3,1,0,46613
340,30-40,0,F,2,1,0,0,-0.4,1,0,46613
339,30-40,0,M,0,2,1,7,-0.2,0,0,47945
339,30-40,0,M,0,0,1,4,0.6,0,0,47945
339,30-40,0,M,1,0,0,0,0.7,0,0,47945
339,30-40,1,M,1,0,1,3,0.1,0,0,47945
339,30-40,0,M,0,2,1,4,-0.2,2,0,47945
339,30-40,0,F,2,0,1,0,-0.1,0,0,47945
339,30-40,0,M,1,0,0,4,-0.3,0,0,47945
339,30-40,0,M,2,0,0,4,0.4,0,0,47945
339,30-40,0,M,0,0,1,9,0.9,0,0,47945
339,30-40,0,M,2,0,1,1,-0.4,0,0,47945
339,30-40,0,F,1,0,0,0,0.5,0,0,47945
339,30-40,0,M,2,0,1,0,-0.6,0,0,47945
338,30-40,0,M,2,0,1,0,-0.8,0,0,50120
338,30-40,1,M,1,1,0,0,-0.1,0,0,50120
338,30-40,1,M,1,0,1,1,0.1,0,0,50120
338,30-40,0,F,0,1,0,0,0.3,1,1,50120
338,30-40,0,M,1,1,1,1,0.0,1,0,50120
338,30-40,0,M,0,1,1,3,1.2,1,0,50120
338,30-40,0,M,0,2,1,0,0.2,2,0,50120
338,30-40,0,M,0,1,1,0,2.6,1,0,50120
338,30-40,1,M,1,0,1,1,0.6,0,0,50120
338,30-40,0,M,0,0,1,8,0.6,0,0,50120
338,30-40,0,M,0,2,1,0,0.3,2,0,50120
338,30-40,0,M,0,2,1,0,0.1,2,0,50120
338,30-40,0,M,1,1,1,0,0.4,0,0,50120
337,30-40,0,M,0,1,1,2,0.7,0,0,53854
337,30-40,0,M,0,0,0,1,-0.5,0,0,53854
337,30-40,1,M,1,0,0,0,0.7,0,0,53854
337,30-40,0,M,0,3,1,1,-0.8,2,0,53854
337,30-40,1,M,1,0,1,3,-0.2,0,0,53854
337,30-40,1,M,1,0,1,3,0.2,0,0,53854
337,30-40,1,M,1,0,1,3,0.0,0,0,53854
337,30-40,0,M,0,0,1,0,-1.0,0,0,53854
337,30-40,0,M,0,0,1,9,1.4,0,0,53854
337,30-40,0,M,0,2,1,2,-0.4,2,0,53854
337,30-40,1,M,1,0,0,0,0.4,0,0,53854
337,30-40,1,M,1,0,1,1,0.1,0,0,53854
337,30-40,0,M,0,1,1,2,0.4,1,0,53854
337,30-40,0,M,0,4,1,0,-0.7,1,0,53854
337,30-40,0,M,1,1,1,0,0.0,1,0,53854
336,30-40,0,M,0,2,0,0,0.6,0,0,56455
336,30-40,0,M,0,1,1,2,1.4,1,0,56455
336,30-40,0,M,1,0,0,1,1.3,0,1,56455
336,30-40,0,M,1,1,1,1,-0.6,1,0,56455
336,30-40,1,M,0,1,0,4,-0.3,1,0,56455
336,30-40,1,M,1,0,0,1,0.1,0,0,56455
336,30-40,0,M,0,2,0,0,0.6,2,0,56455
335,30-40,0,F,2,0,0,0,0.2,0,0,57875
335,30-40,1,M,1,0,1,1,-1.6,0,0,57875
335,30-40,1,M,1,0,1,0,0.3,0,0,57875
335,30-40,1,M,1,0,1,0,0.4,0,1,57875
335,30-40,1,M,1,0,1,0,0.1,0,0,57875
335,30-40,1,M,1,0,1,1,-0.1,0,0,57875
335,30-40,1,M,0,1,1,5,-1.6,1,0,57875
335,30-40,0,M,1,1,0,0,0.0,1,0,57875
335,30-40,0,M,0,3,0,0,-0.3,2,0,57875
334,30-40,0,M,0,1,1,1,2.2,1,0,60627
334,30-40,1,M,1,1,1,0,-0.3,1,0,60627
334,30-40,1,M,1,0,1,1,0.0,0,0,60627
334,30-40,0,M,0,2,1,1,0.5,1,0,60627
334,30-40,0,F,2,0,0,0,-0.1,0,0,60627
334,30-40,1,M,0,0,1,5,1.1,0,0,60627
334,30-40,1,M,1,0,1,1,-0.5,0,0,60627
334,30-40,0,F,0,0,1,1,-0.9,0,0,60627
334,30-40,0,M,0,2,1,0,0.4,2,0,60627
334,30-40,0,M,1,0,0,4,0.3,0,0,60627
334,30-40,0,M,1,0,0,1,0.1,0,0,60627
334,30-40,1,M,0,2,1,0,0.0,1,0,60627
334,30-40,1,F,0,2,0,2,-0.7,2,1,60627
334,30-40,0,F,2,0,0,0,0.1,0,0,60627
334,30-40,0,M,0,2,1,0,0.3,2,0,60627
333,30-40,0,M,0,3,0,1,0.9,0,0,64759
333,30-40,1,M,1,0,1,5,-1.0,0,0,64759
333,30-40,0,M,0,2,1,1,1.4,1,0,64759
333,30-40,0,M,0,2,1,2,-0.3,1,0,64759
333,30-40,0,M,0,1,0,0,0.4,1,0,64759
333,30-40,0,F,0,1,0,0,0.6,1,0,64759
333,30-40,1,M,1,0,1,3,-1.4,0,0,64759
333,30-40,0,M,1,0,1,3,0.1,0,0,64759
333,30-40,1,M,1,0,1,0,-0.3,0,0,64759
333,30-40,0,M,0,0,1,10,0.3,0,0,64759
333,30-40,1,M,0,0,1,3,0.8,0,0,64759
333,30-40,1,M,1,0,1,2,0.2,0,0,64759
333,30-40,0,M,0,2,1,3,0.6,1,0,64759
333,30-40,0,M,0,2,1,3,-0.2,1,0,64759
333,30-40,1,M,0,1,1,0,-0.2,0,0,64759
333,30-40,0,M,0,1,1,1,0.1,1,0,64759
332,30-40,0,M,1,0,0,1,2.2,0,1,67500
332,30-40,0,M,1,0,1,0,1.0,0,0,67500
332,30-40,1,M,0,1,1,2,1.8,0,0,67500
332,30-40,0,M,2,0,0,0,-0.2,0,0,67500
332,30-40,1,M,1,0,1,1,-0.2,0,0,67500
332,30-40,1,M,1,0,1,1,0.3,0,0,67500
332,30-40,0,F,0,2,0,0,0.1,2,0,67500
332,30-40,1,M,1,0,1,0,-0.1,0,0,67500
332,30-40,0,M,0,2,0,0,1.3,1,0,67500
332,30-40,0,M,0,2,1,1,0.3,1,0,67500
332,30-40,0,M,0,0,1,10,-0.3,0,0,67500
332,30-40,0,M,1,0,1,1,0.4,0,0,67500
331,30-40,0,M,0,0,0,6,0.9,0,0,69037
331,30-40,0,M,0,1,1,1,0.6,1,0,69037
331,30-40,1,M,1,0,0,0,0.1,0,0,69037
331,30-40,1,M,1,0,0,0,0.3,0,0,69037
331,30-40,0,M,2,0,0,0,0.0,0,0,69037
331,30-40,0,M,0,1,1,3,0.8,1,0,69037
331,30-40,0,M,1,0,1,4,0.0,0,0,69037
331,30-40,0,M,1,1,0,0,0.4,0,0,69037
331,30-40,0,M,0,2,0,0,0.5,2,0,69037
331,30-40,0,M,1,0,0,0,0.8,0,0,69037
331,30-40,0,F,1,1,0,0,0.4,0,0,69037
331,30-40,0,F,0,2,0,0,0.2,2,0,69037
331,30-40,1,M,0,2,1,1,-0.7,1,0,69037
331,30-40,0,M,1,0,1,1,0.0,0,0,69037
331,30-40,1,M,1,0,1,3,0.3,0,0,69037
331,30-40,0,M,2,0,0,1,0.2,0,0,69037
331,30-40,0,M,0,2,1,0,0.6,0,0,69037
331,30-40,0,M,0,2,1,0,0.6,2,0,69037
331,30-40,0,M,0,2,1,2,0.6,0,1,69037
331,30-40,0,M,1,1,1,1,0.0,0,0,69037
331,30-40,0,F,1,1,0,0,0.4,0,0,69037
331,30-40,0,M,0,1,1,3,0.3,1,0,69037
330,30-40,0,M,0,2,0,0,0.6,2,0,72075
330,30-40,0,M,1,1,0,0,0.3,0,1,72075
330,30-40,0,M,0,1,0,1,0.6,1,0,72075
330,30-40,0,M,1,0,1,1,0.3,0,0,72075
330,30-40,0,M,0,1,1,2,0.3,1,0,72075
330,30-40,0,M,1,0,1,2,0.4,0,0,72075
330,30-40,1,M,1,0,1,0,-0.1,0,0,72075
330,30-40,1,M,1,0,1,2,-0.4,0,0,72075
330,30-40,0,M,0,1,1,2,0.3,1,0,72075
330,30-40,0,M,0,1,1,1,-0.1,1,0,72075
330,30-40,0,M,0,2,1,1,-0.2,2,0,72075
330,30-40,0,M,1,0,0,0,-0.1,0,1,72075
330,30-40,0,M,2,0,0,0,-0.6,0,1,72075
330,30-40,0,F,1,1,0,0,0.1,0,0,72075
330,30-40,2,M,0,0,1,2,-0.5,0,0,72075
330,30-40,1,M,0,2,1,3,-0.5,0,0,72075
330,30-40,3,M,0,1,1,3,0.0,0,0,72075
329,30-40,0,M,1,1,1,0,0.4,1,0,76437
329,30-40,0,M,0,2,1,1,0.4,1,1,76437
329,30-40,0,M,0,1,1,10,-3.6,1,0,76437
329,30-40,1,M,0,0,1,4,1.1,0,0,76437
329,30-40,0,M,0,1,1,1,0.4,1,0,76437
329,30-40,0,M,0,0,1,3,0.5,0,0,76437
329,30-40,0,M,1,0,1,2,0.0,0,0,76437
329,30-40,2,M,0,2,1,0,-0.2,0,0,76437
329,30-40,1,M,1,0,1,1,-0.2,0,0,76437
329,30-40,0,M,1,1,1,0,-0.1,0,0,76437
329,30-40,0,M,0,1,1,3,0.8,0,0,76437
329,30-40,0,M,1,0,0,0,0.9,0,0,76437
329,30-40,1,M,1,0,1,0,-0.2,0,0,76437
329,30-40,0,M,0,1,1,0,0.8,1,0,76437
329,30-40,1,M,1,0,1,3,0.0,0,0,76437
329,30-40,0,M,0,1,1,0,0.2,1,0,76437
329,30-40,0,M,0,1,1,6,2.2,0,0,76437
329,30-40,1,M,1,0,1,0,-0.2,0,0,76437
329,30-40,0,M,0,2,1,3,0.3,0,0,76437
329,30-40,1,M,1,0,0,3,-0.1,0,0,76437
329,30-40,0,M,1,0,1,3,0.0,0,0,76437
329,30-40,0,M,0,0,1,9,0.9,0,0,76437
329,30-40,1,M,1,0,1,0,-0.3,0,0,76437
329,30-40,0,M,0,1,0,0,0.7,1,0,76437
329,30-40,0,M,1,0,0,1,0.3,0,0,76437
329,30-40,0,M,0,2,0,0,0.4,0,1,76437
329,30-40,0,M,0,0,0,0,0.2,0,0,76437
328,30-40,1,M,0,1,1,3,-0.2,0,0,79473
328,30-40,0,M,0,1,1,1,0.9,1,0,79473
328,30-40,1,M,1,0,1,0,0.5,0,0,79473
328,30-40,0,F,1,0,0,0,-0.2,0,0,79473
328,30-40,0,M,0,1,0,2,0.5,1,0,79473
328,30-40,1,F,1,0,0,0,0.1,0,1,79473
328,30-40,0,M,0,0,0,1,-0.3,0,0,79473
328,30-40,0,F,2,0,0,0,-0.4,0,0,79473
328,30-40,0,M,0,1,0,1,0.4,1,0,79473
328,30-40,0,M,2,1,1,0,0.1,0,0,79473
328,30-40,0,M,0,0,0,6,1.6,0,1,79473
328,30-40,1,M,1,0,0,0,0.4,0,0,79473
328,30-40,0,M,0,0,1,3,0.7,0,0,79473
328,30-40,0,M,0,1,0,0,0.5,1,0,79473
328,30-40,0,M,0,2,1,3,-0.4,1,0,79473
328,30-40,0,M,0,2,1,0,-0.2,2,0,79473
328,30-40,0,M,0,2,1,1,0.6,1,0,79473
328,30-40,2,M,0,1,1,1,-1.0,0,0,79473
328,30-40,0,M,0,0,1,10,0.2,0,0,79473
328,30-40,1,M,0,0,1,3,1.1,0,0,79473
328,30-40,1,M,0,2,1,0,-0.2,1,0,79473
327,30-40,1,M,1,0,1,1,-0.3,0,0,81173
327,30-40,1,M,1,0,0,0,0.1,0,1,81173
327,30-40,1,M,0,1,1,0,0.7,1,0,81173
327,30-40,1,M,0,1,1,1,-0.2,1,0,81173
327,30-40,0,M,0,1,1,3,1.2,1,0,81173
327,30-40,0,M,0,1,1,6,-0.3,1,0,81173
327,30-40,0,M,0,1,1,0,0.3,1,0,81173
327,30-40,0,M,0,1,1,3,0.0,1,0,81173
327,30-40,1,M,1,0,0,0,0.1,0,0,81173
327,30-40,0,M,0,2,1,1,1.0,0,0,81173
327,30-40,2,M,0,1,0,0,0.2,1,0,81173
327,30-40,0,M,1,0,1,1,0.3,0,0,81173
327,30-40,0,M,2,0,0,0,-0.3,0,0,81173
327,30-40,0,M,1,0,0,0,-0.3,0,1,81173
327,30-40,0,M,0,0,1,2,0.1,0,0,81173
327,30-40,0,M,1,1,0,1,0.7,0,0,81173
327,30-40,0,F,1,1,0,0,0.2,0,0,81173
327,30-40,1,M,0,1,1,0,0.4,1,0,81173
327,30-40,1,M,1,0,1,0,-0.3,0,0,81173
327,30-40,0,M,1,0,1,1,0.3,0,0,81173
327,30-40,1,M,0,1,1,0,-0.2,1,0,81173
327,30-40,0,M,0,1,1,5,0.4,0,0,81173
327,30-40,1,M,1,0,0,2,-0.2,0,0,81173
327,30-40,0,M,1,0,1,3,-0.2,0,1,81173
326,30-40,0,F,1,0,0,0,-0.1,0,0,84530
326,30-40,0,M,0,0,1,12,-0.8,0,0,84530
326,30-40,1,M,1,0,0,0,0.0,0,0,84530
326,30-40,0,M,0,1,1,1,0.4,1,0,84530
326,30-40,1,M,1,1,0,1,-0.5,0,0,84530
326,30-40,1,M,1,1,1,0,-0.3,1,0,84530
326,30-40,0,F,0,0,0,6,-1.3,0,1,84530
326,30-40,1,M,0,0,1,4,0.2,0,0,84530
326,30-40,0,M,1,0,0,0,1.0,0,0,84530
326,30-40,0,F,1,0,0,2,0.8,0,0,84530
326,30-40,1,M,1,0,1,2,0.1,0,0,84530
326,30-40,2,M,0,1,1,0,-0.2,1,0,84530
326,30-40,1,M,1,0,1,1,0.3,0,0,84530
326,30-40,0,M,1,0,0,0,-0.1,0,0,84530
326,30-40,0,M,0,1,1,1,0.4,1,0,84530
326,30-40,0,M,0,0,1,5,1.3,0,0,84530
326,30-40,0,M,0,2,0,0,0.2,1,0,84530
326,30-40,0,M,0,1,1,2,0.5,1,0,84530
326,30-40,0,M,0,2,1,0,-0.4,2,0,84530
326,30-40,0,M,0,3,0,2,-0.2,0,0,84530
326,30-40,0,M,0,1,0,2,1.0,1,0,84530
326,30-40,0,M,0,1,1,4,0.7,1,0,84530
325,30-40,0,F,1,0,0,1,0.3,0,0,89245
325,30-40,0,M,0,1,1,8,-0.7,1,0,89245
325,30-40,1,M,0,1,1,1,0.5,1,0,89245
325,30-40,1,M,1,1,0,0,-0.3,0,0,89245
325,30-40,0,F,1,0,0,1,2.5,0,0,89245
325,30-40,0,F,0,1,1,0,0.4,1,0,89245
325,30-40,0,M,0,2,0,0,1.3,0,0,89245
